# file...... TESS_RT/meter_load_P.csv
# date...... Wed Oct 14 16:23:07 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_real_power
# limit..... 0
# interval.. 1
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2020-10-14 18:19:44 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:45 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:46 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:47 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:48 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:49 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:50 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:51 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:52 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:53 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:54 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:55 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:56 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:57 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:58 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:19:59 UTC,+714.528,+708.709,+3449.51,+710.904,+706.213,+708.043
2020-10-14 18:20:00 UTC,+715.23,+709.607,+3449.19,+711.728,+707.197,+708.965
2020-10-14 18:20:01 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:02 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:03 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:04 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:05 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:06 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:07 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:08 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:09 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:10 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:11 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:12 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:13 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:14 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:15 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:16 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:17 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:18 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:19 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:20 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:21 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:22 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:23 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:24 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:25 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:26 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:27 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:28 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:29 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:30 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:31 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:32 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:33 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:34 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:35 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:36 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:37 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:38 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:39 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:40 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:41 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:42 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:43 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:44 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:45 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:46 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:47 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:48 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:49 UTC,+715.228,+709.606,+3449.19,+711.726,+707.194,+708.963
2020-10-14 18:20:51 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:20:52 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:20:53 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:20:54 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:20:55 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:20:56 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:20:57 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:20:58 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:20:59 UTC,+715.23,+709.608,+3449.19,+711.726,+3446.17,+708.941
2020-10-14 18:21:00 UTC,+715.923,+710.494,+3448.86,+712.538,+3445.95,+709.849
2020-10-14 18:21:01 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:02 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:03 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:04 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:05 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:06 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:07 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:08 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:09 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:10 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:11 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:12 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:13 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:14 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:15 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:16 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:17 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:18 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:19 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:20 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:21 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:22 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:23 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:24 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:25 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:26 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:27 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:28 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:29 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:30 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:31 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:32 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:33 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:34 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:35 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:36 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:37 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:38 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:39 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:40 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:41 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:42 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:43 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:44 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:45 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:46 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:47 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:48 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:49 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:50 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:51 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:52 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:53 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:54 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:55 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:56 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:57 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:58 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:21:59 UTC,+715.921,+710.492,+3448.86,+712.537,+3445.94,+709.847
2020-10-14 18:22:00 UTC,+716.603,+711.366,+3448.53,+713.338,+3445.71,+710.744
2020-10-14 18:22:01 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:02 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:03 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:04 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:05 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:06 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:07 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:08 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:09 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:10 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:11 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:12 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:13 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:14 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:15 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:16 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:17 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:18 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:19 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:20 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:21 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:22 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:23 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:24 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:25 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:26 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:27 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:28 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:29 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:30 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:31 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:32 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:33 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:34 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:35 UTC,+716.602,+711.364,+3448.52,+713.336,+3445.71,+710.742
2020-10-14 18:22:37 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:38 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:39 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:40 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:41 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:42 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:43 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:44 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:45 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:46 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:47 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:48 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:49 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:50 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:51 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:52 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:53 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:54 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:55 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:56 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:57 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:58 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:22:59 UTC,+716.602,+711.365,+711.935,+713.358,+3445.7,+710.739
2020-10-14 18:23:00 UTC,+717.275,+712.226,+712.776,+714.148,+3445.47,+711.623
2020-10-14 18:23:01 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:02 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:03 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:04 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:05 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:06 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:07 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:08 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:09 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:10 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:11 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:12 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:13 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:14 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:15 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:16 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:17 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:18 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:19 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:20 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:21 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:22 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:23 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:24 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:25 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:26 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:27 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:28 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:29 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:30 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:31 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:32 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:33 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:34 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:35 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:36 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:37 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:38 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:39 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:40 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:41 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:42 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:43 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:44 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:45 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:46 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:47 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:48 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:49 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:50 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:51 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:52 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:53 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:54 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:55 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:56 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:57 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:58 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:23:59 UTC,+717.273,+712.224,+712.775,+714.146,+3445.46,+711.621
2020-10-14 18:24:00 UTC,+717.936,+713.074,+713.604,+714.925,+3445.22,+712.492
2020-10-14 18:24:01 UTC,+717.935,+713.072,+713.602,+714.923,+3445.22,+712.49
2020-10-14 18:24:02 UTC,+717.935,+713.072,+713.602,+714.923,+3445.22,+712.49
2020-10-14 18:24:03 UTC,+717.935,+713.072,+713.602,+714.923,+3445.22,+712.49
2020-10-14 18:24:05 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:06 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:07 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:08 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:09 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:10 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:11 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:12 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:13 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:14 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:15 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:16 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:17 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:18 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:19 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:20 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:21 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:22 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:23 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:24 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:25 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:26 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:27 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:28 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:29 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:30 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:31 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:32 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
2020-10-14 18:24:33 UTC,+717.933,+713.07,+713.602,+714.923,+710.983,+712.512
