timestamp,RT,DA
2015-07-05 20:25:00,23.1,36.66
2015-07-05 20:30:00,23.35,36.66
2015-07-05 20:35:00,22.87,36.66
2015-07-05 20:40:00,22.54,36.66
2015-07-05 20:45:00,22.63,36.66
2015-07-05 20:50:00,22.65,36.66
2015-07-05 20:55:00,22.53,36.66
2015-07-05 21:00:00,22.69,30.89
2015-07-05 21:05:00,22.95,30.89
2015-07-05 21:10:00,23.23,30.89
2015-07-05 21:15:00,23.18,30.89
2015-07-05 21:20:00,23.18,30.89
2015-07-05 21:25:00,23.43,30.89
2015-07-05 21:30:00,23.48,30.89
2015-07-05 21:35:00,23.41,30.89
2015-07-05 21:40:00,23.2,30.89
2015-07-05 21:45:00,23.17,30.89
2015-07-05 21:50:00,22.41,30.89
2015-07-05 21:55:00,21.93,30.89
2015-07-05 22:00:00,21.87,27.84
2015-07-05 22:05:00,21.82,27.84
2015-07-05 22:10:00,21.82,27.84
2015-07-05 22:15:00,21.76,27.84
2015-07-05 22:20:00,21.56,27.84
2015-07-05 22:25:00,21.5,27.84
2015-07-05 22:30:00,21.67,27.84
2015-07-05 22:35:00,21.74,27.84
2015-07-05 22:40:00,21.81,27.84
2015-07-05 22:45:00,21.8,27.84
2015-07-05 22:50:00,21.59,27.84
2015-07-05 22:55:00,21.5,27.84
2015-07-05 23:00:00,21.65,26.2
2015-07-05 23:05:00,21.56,26.2
2015-07-05 23:10:00,21.5,26.2
2015-07-05 23:15:00,21.55,26.2
2015-07-05 23:20:00,21.74,26.2
2015-07-05 23:25:00,21.51,26.2
2015-07-05 23:30:00,21.45,26.2
2015-07-05 23:35:00,21.48,26.2
2015-07-05 23:40:00,21.46,26.2
2015-07-05 23:45:00,21.45,26.2
2015-07-05 23:50:00,21.38,26.2
2015-07-05 23:55:00,21.22,26.2
2015-07-06 00:00:00,21.02,22.72
2015-07-06 00:05:00,20.93,22.72
2015-07-06 00:10:00,20.94,22.72
2015-07-06 00:15:00,20.82,22.72
2015-07-06 00:20:00,20.78,22.72
2015-07-06 00:25:00,20.81,22.72
2015-07-06 00:30:00,20.79,22.72
2015-07-06 00:35:00,20.69,22.72
2015-07-06 00:40:00,20.75,22.72
2015-07-06 00:45:00,20.76,22.72
2015-07-06 00:50:00,20.68,22.72
2015-07-06 00:55:00,20.7,22.72
2015-07-06 01:00:00,20.64,21.38
2015-07-06 01:05:00,20.58,21.38
2015-07-06 01:10:00,20.65,21.38
2015-07-06 01:15:00,20.62,21.38
2015-07-06 01:20:00,20.54,21.38
2015-07-06 01:25:00,20.54,21.38
2015-07-06 01:30:00,20.46,21.38
2015-07-06 01:35:00,20.27,21.38
2015-07-06 01:40:00,20.28,21.38
2015-07-06 01:45:00,20.17,21.38
2015-07-06 01:50:00,20.13,21.38
2015-07-06 01:55:00,20.09,21.38
2015-07-06 02:00:00,20.03,20.98
2015-07-06 02:05:00,19.86,20.98
2015-07-06 02:10:00,19.87,20.98
2015-07-06 02:15:00,19.85,20.98
2015-07-06 02:20:00,19.84,20.98
2015-07-06 02:25:00,19.79,20.98
2015-07-06 02:30:00,19.82,20.98
2015-07-06 02:35:00,19.84,20.98
2015-07-06 02:40:00,19.87,20.98
2015-07-06 02:45:00,19.86,20.98
2015-07-06 02:50:00,19.97,20.98
2015-07-06 02:55:00,19.93,20.98
2015-07-06 03:00:00,19.94,20.84
2015-07-06 03:05:00,20.04,20.84
2015-07-06 03:10:00,20.03,20.84
2015-07-06 03:15:00,19.92,20.84
2015-07-06 03:20:00,19.88,20.84
2015-07-06 03:25:00,19.81,20.84
2015-07-06 03:30:00,19.72,20.84
2015-07-06 03:35:00,19.85,20.84
2015-07-06 03:40:00,19.95,20.84
2015-07-06 03:45:00,19.99,20.84
2015-07-06 03:50:00,19.83,20.84
2015-07-06 03:55:00,19.82,20.84
2015-07-06 04:00:00,19.79,21.27
2015-07-06 04:05:00,19.89,21.27
2015-07-06 04:10:00,19.92,21.27
2015-07-06 04:15:00,19.85,21.27
2015-07-06 04:20:00,19.86,21.27
2015-07-06 04:25:00,19.93,21.27
2015-07-06 04:30:00,19.88,21.27
2015-07-06 04:35:00,19.96,21.27
2015-07-06 04:40:00,20.16,21.27
2015-07-06 04:45:00,20.22,21.27
2015-07-06 04:50:00,20.31,21.27
2015-07-06 04:55:00,20.41,21.27
2015-07-06 05:00:00,20.53,25.43
2015-07-06 05:05:00,20.77,25.43
2015-07-06 05:10:00,20.82,25.43
2015-07-06 05:15:00,21.02,25.43
2015-07-06 05:20:00,21.06,25.43
2015-07-06 05:25:00,21.06,25.43
2015-07-06 05:30:00,21.04,25.43
2015-07-06 05:35:00,21.16,25.43
2015-07-06 05:40:00,21.25,25.43
2015-07-06 05:45:00,21.38,25.43
2015-07-06 05:50:00,21.26,25.43
2015-07-06 05:55:00,21.09,25.43
2015-07-06 06:00:00,21.22,31.06
2015-07-06 06:05:00,21.58,31.06
2015-07-06 06:10:00,21.65,31.06
2015-07-06 06:15:00,21.91,31.06
2015-07-06 06:20:00,22.06,31.06
2015-07-06 06:25:00,22.51,31.06
2015-07-06 06:30:00,22.47,31.06
2015-07-06 06:35:00,22.87,31.06
2015-07-06 06:40:00,24.21,31.06
2015-07-06 06:45:00,24.31,31.06
2015-07-06 06:50:00,24.72,31.06
2015-07-06 06:55:00,31.55,31.06
2015-07-06 07:00:00,24.37,27.16
2015-07-06 07:05:00,29.98,27.16
2015-07-06 07:10:00,31.67,27.16
2015-07-06 07:15:00,30.06,27.16
2015-07-06 07:20:00,29.1,27.16
2015-07-06 07:25:00,29.25,27.16
2015-07-06 07:30:00,29.0,27.16
2015-07-06 07:35:00,23.95,27.16
2015-07-06 07:40:00,23.85,27.16
2015-07-06 07:45:00,22.92,27.16
2015-07-06 07:50:00,23.6,27.16
2015-07-06 07:55:00,29.23,27.16
2015-07-06 08:00:00,24.32,29.84
2015-07-06 08:05:00,24.01,29.84
2015-07-06 08:10:00,24.17,29.84
2015-07-06 08:15:00,23.99,29.84
2015-07-06 08:20:00,24.16,29.84
2015-07-06 08:25:00,23.88,29.84
2015-07-06 08:30:00,23.74,29.84
2015-07-06 08:35:00,28.61,29.84
2015-07-06 08:40:00,27.9,29.84
2015-07-06 08:45:00,29.93,29.84
2015-07-06 08:50:00,23.65,29.84
2015-07-06 08:55:00,23.99,29.84
2015-07-06 09:00:00,25.18,31.36
2015-07-06 09:05:00,25.14,31.36
2015-07-06 09:10:00,24.12,31.36
2015-07-06 09:15:00,24.59,31.36
2015-07-06 09:20:00,24.47,31.36
2015-07-06 09:25:00,24.41,31.36
2015-07-06 09:30:00,31.43,31.36
2015-07-06 09:35:00,23.85,31.36
2015-07-06 09:40:00,23.74,31.36
2015-07-06 09:45:00,24.97,31.36
2015-07-06 09:50:00,24.38,31.36
2015-07-06 09:55:00,23.79,31.36
2015-07-06 10:00:00,24.06,31.0
2015-07-06 10:05:00,24.26,31.0
2015-07-06 10:10:00,24.12,31.0
2015-07-06 10:15:00,24.02,31.0
2015-07-06 10:20:00,23.56,31.0
2015-07-06 10:25:00,23.39,31.0
2015-07-06 10:30:00,23.13,31.0
2015-07-06 10:35:00,22.96,31.0
2015-07-06 10:40:00,22.88,31.0
2015-07-06 10:45:00,22.41,31.0
2015-07-06 10:50:00,22.16,31.0
2015-07-06 10:55:00,22.04,31.0
2015-07-06 11:00:00,21.79,31.7
2015-07-06 11:05:00,21.51,31.7
2015-07-06 11:10:00,21.25,31.7
2015-07-06 11:15:00,21.11,31.7
2015-07-06 11:20:00,21.16,31.7
2015-07-06 11:25:00,21.09,31.7
2015-07-06 11:30:00,21.08,31.7
2015-07-06 11:35:00,21.02,31.7
2015-07-06 11:40:00,21.07,31.7
2015-07-06 11:45:00,21.07,31.7
2015-07-06 11:50:00,20.97,31.7
2015-07-06 11:55:00,20.97,31.7
2015-07-06 12:00:00,21.12,29.45
2015-07-06 12:05:00,21.11,29.45
2015-07-06 12:10:00,21.47,29.45
2015-07-06 12:15:00,21.72,29.45
2015-07-06 12:20:00,21.59,29.45
2015-07-06 12:25:00,21.67,29.45
2015-07-06 12:30:00,22.29,29.45
2015-07-06 12:35:00,22.08,29.45
2015-07-06 12:40:00,22.15,29.45
2015-07-06 12:45:00,22.49,29.45
2015-07-06 12:50:00,22.87,29.45
2015-07-06 12:55:00,22.45,29.45
2015-07-06 13:00:00,22.18,28.29
2015-07-06 13:05:00,22.1,28.29
2015-07-06 13:10:00,22.08,28.29
2015-07-06 13:15:00,22.26,28.29
2015-07-06 13:20:00,22.36,28.29
2015-07-06 13:20:00,22.36,28.29
