# file...... load_node_149.csv
# date...... Mon Jul 15 03:23:20 2019
# user...... (null)
# host...... (null)
# target.... meter 6938
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power
2016-07-01 20:56:00 CDT,+495964
2016-07-01 20:57:00 CDT,+484398
2016-07-01 20:58:00 CDT,+511234
2016-07-01 20:59:00 CDT,+495164
2016-07-01 21:00:00 CDT,+508474
2016-07-01 21:01:00 CDT,+502997
2016-07-01 21:02:00 CDT,+482307
2016-07-01 21:03:00 CDT,+493377
2016-07-01 21:04:00 CDT,+461206
2016-07-01 21:05:00 CDT,+479720
2016-07-01 21:06:00 CDT,+495293
2016-07-01 21:07:00 CDT,+505937
2016-07-01 21:08:00 CDT,+477274
2016-07-01 21:09:00 CDT,+469163
2016-07-01 21:10:00 CDT,+466951
2016-07-01 21:11:00 CDT,+466073
2016-07-01 21:12:00 CDT,+479448
2016-07-01 21:13:00 CDT,+478391
2016-07-01 21:14:00 CDT,+477896
2016-07-01 21:15:00 CDT,+470226
2016-07-01 21:16:00 CDT,+492371
2016-07-01 21:17:00 CDT,+487780
2016-07-01 21:18:00 CDT,+490001
2016-07-01 21:19:00 CDT,+463755
2016-07-01 21:20:00 CDT,+434916
2016-07-01 21:21:00 CDT,+432855
2016-07-01 21:22:00 CDT,+431976
2016-07-01 21:23:00 CDT,+418651
2016-07-01 21:24:00 CDT,+412698
2016-07-01 21:25:00 CDT,+406812
2016-07-01 21:26:00 CDT,+404560
2016-07-01 21:27:00 CDT,+401050
2016-07-01 21:28:00 CDT,+404418
2016-07-01 21:29:00 CDT,+388137
2016-07-01 21:30:00 CDT,+387707
2016-07-01 21:31:00 CDT,+386865
2016-07-01 21:32:00 CDT,+385464
2016-07-01 21:33:00 CDT,+406352
2016-07-01 21:34:00 CDT,+410308
2016-07-01 21:35:00 CDT,+477183
2016-07-01 21:36:00 CDT,+481067
2016-07-01 21:37:00 CDT,+485243
2016-07-01 21:38:00 CDT,+487793
2016-07-01 21:39:00 CDT,+489255
2016-07-01 21:40:00 CDT,+490145
2016-07-01 21:41:00 CDT,+482405
2016-07-01 21:42:00 CDT,+484808
2016-07-01 21:43:00 CDT,+495827
2016-07-01 21:44:00 CDT,+496389
2016-07-01 21:45:00 CDT,+487869
2016-07-01 21:46:00 CDT,+473726
2016-07-01 21:47:00 CDT,+469923
2016-07-01 21:48:00 CDT,+467266
2016-07-01 21:49:00 CDT,+458274
2016-07-01 21:50:00 CDT,+452049
2016-07-01 21:51:00 CDT,+457808
2016-07-01 21:52:00 CDT,+455386
2016-07-01 21:53:00 CDT,+457744
2016-07-01 21:54:00 CDT,+454329
2016-07-01 21:55:00 CDT,+458268
2016-07-01 21:56:00 CDT,+441829
2016-07-01 21:57:00 CDT,+441674
2016-07-01 21:58:00 CDT,+439341
2016-07-01 21:59:00 CDT,+466849
2016-07-01 22:00:00 CDT,+494337
2016-07-01 22:01:00 CDT,+492013
2016-07-01 22:02:00 CDT,+495959
2016-07-01 22:03:00 CDT,+470379
2016-07-01 22:04:00 CDT,+463975
2016-07-01 22:05:00 CDT,+466629
2016-07-01 22:06:00 CDT,+461406
2016-07-01 22:07:00 CDT,+467530
2016-07-01 22:08:00 CDT,+467174
2016-07-01 22:09:00 CDT,+468409
2016-07-01 22:10:00 CDT,+463894
2016-07-01 22:11:00 CDT,+463506
2016-07-01 22:12:00 CDT,+462115
2016-07-01 22:13:00 CDT,+461917
2016-07-01 22:14:00 CDT,+459434
2016-07-01 22:15:00 CDT,+459156
2016-07-01 22:16:00 CDT,+460376
2016-07-01 22:17:00 CDT,+450790
2016-07-01 22:18:00 CDT,+450538
2016-07-01 22:19:00 CDT,+449301
2016-07-01 22:20:00 CDT,+449719
2016-07-01 22:21:00 CDT,+436442
2016-07-01 22:22:00 CDT,+436928
2016-07-01 22:23:00 CDT,+436726
2016-07-01 22:24:00 CDT,+441526
2016-07-01 22:25:00 CDT,+458466
2016-07-01 22:26:00 CDT,+458821
2016-07-01 22:27:00 CDT,+451780
2016-07-01 22:28:00 CDT,+440791
2016-07-01 22:29:00 CDT,+441035
2016-07-01 22:30:00 CDT,+434712
2016-07-01 22:31:00 CDT,+436170
2016-07-01 22:32:00 CDT,+435620
2016-07-01 22:33:00 CDT,+435368
2016-07-01 22:34:00 CDT,+438968
2016-07-01 22:35:00 CDT,+432849
2016-07-01 22:36:00 CDT,+428706
2016-07-01 22:37:00 CDT,+429124
2016-07-01 22:38:00 CDT,+440341
2016-07-01 22:39:00 CDT,+451522
2016-07-01 22:40:00 CDT,+467761
2016-07-01 22:41:00 CDT,+465736
2016-07-01 22:42:00 CDT,+469725
2016-07-01 22:43:00 CDT,+484664
2016-07-01 22:44:00 CDT,+485850
2016-07-01 22:45:00 CDT,+494276
2016-07-01 22:46:00 CDT,+483583
2016-07-01 22:47:00 CDT,+465136
2016-07-01 22:48:00 CDT,+464504
2016-07-01 22:49:00 CDT,+450681
2016-07-01 22:50:00 CDT,+435522
2016-07-01 22:51:00 CDT,+427716
2016-07-01 22:52:00 CDT,+426320
2016-07-01 22:53:00 CDT,+425783
2016-07-01 22:54:00 CDT,+433100
2016-07-01 22:55:00 CDT,+441128
2016-07-01 22:56:00 CDT,+437661
2016-07-01 22:57:00 CDT,+447004
2016-07-01 22:58:00 CDT,+443793
2016-07-01 22:59:00 CDT,+442086
2016-07-01 23:00:00 CDT,+434675
2016-07-01 23:01:00 CDT,+439404
2016-07-01 23:02:00 CDT,+433252
2016-07-01 23:03:00 CDT,+429726
2016-07-01 23:04:00 CDT,+434112
2016-07-01 23:05:00 CDT,+452433
2016-07-01 23:06:00 CDT,+454330
2016-07-01 23:07:00 CDT,+452935
2016-07-01 23:08:00 CDT,+452516
2016-07-01 23:09:00 CDT,+453449
2016-07-01 23:10:00 CDT,+464683
2016-07-01 23:11:00 CDT,+466488
2016-07-01 23:12:00 CDT,+477158
2016-07-01 23:13:00 CDT,+460502
2016-07-01 23:14:00 CDT,+463408
2016-07-01 23:15:00 CDT,+481287
2016-07-01 23:16:00 CDT,+484705
2016-07-01 23:17:00 CDT,+479361
2016-07-01 23:18:00 CDT,+480130
2016-07-01 23:19:00 CDT,+480248
2016-07-01 23:20:00 CDT,+461236
2016-07-01 23:21:00 CDT,+459351
2016-07-01 23:22:00 CDT,+450230
2016-07-01 23:23:00 CDT,+442371
2016-07-01 23:24:00 CDT,+441917
2016-07-01 23:25:00 CDT,+462044
2016-07-01 23:26:00 CDT,+485392
2016-07-01 23:27:00 CDT,+497202
2016-07-01 23:28:00 CDT,+510591
2016-07-01 23:29:00 CDT,+503562
2016-07-01 23:30:00 CDT,+493712
2016-07-01 23:31:00 CDT,+491831
2016-07-01 23:32:00 CDT,+492597
2016-07-01 23:33:00 CDT,+492817
2016-07-01 23:34:00 CDT,+475714
2016-07-01 23:35:00 CDT,+485504
2016-07-01 23:36:00 CDT,+499013
2016-07-01 23:37:00 CDT,+516570
2016-07-01 23:38:00 CDT,+513825
2016-07-01 23:39:00 CDT,+523401
2016-07-01 23:40:00 CDT,+521053
2016-07-01 23:41:00 CDT,+521420
2016-07-01 23:42:00 CDT,+514204
2016-07-01 23:43:00 CDT,+513259
2016-07-01 23:44:00 CDT,+509897
2016-07-01 23:45:00 CDT,+470696
2016-07-01 23:46:00 CDT,+468747
2016-07-01 23:47:00 CDT,+466971
2016-07-01 23:48:00 CDT,+465236
2016-07-01 23:49:00 CDT,+459811
2016-07-01 23:50:00 CDT,+461165
2016-07-01 23:51:00 CDT,+469647
2016-07-01 23:52:00 CDT,+474886
2016-07-01 23:53:00 CDT,+460042
2016-07-01 23:54:00 CDT,+451137
2016-07-01 23:55:00 CDT,+450084
2016-07-01 23:56:00 CDT,+441915
2016-07-01 23:57:00 CDT,+453729
2016-07-01 23:58:00 CDT,+442279
# end of tape
