#datetime,temperature,humidity
2016-03-25T00:00:00,48,80
2016-03-25T00:53:00,44,89
2016-03-25T01:53:00,40,97
2016-03-25T02:53:00,39,93
2016-03-25T03:53:00,40,97
2016-03-25T04:53:00,40,97
2016-03-25T05:53:00,40,93
2016-03-25T06:00:00,43,86
2016-03-25T06:53:00,40,97
2016-03-25T07:53:00,49,80
2016-03-25T08:53:00,56,57
2016-03-25T09:53:00,60,47
2016-03-25T10:53:00,62,43
2016-03-25T11:53:00,64,37
2016-03-25T12:00:00,66,37
2016-03-25T12:53:00,67,35
2016-03-25T13:53:00,70,32
2016-03-25T14:53:00,72,33
2016-03-25T15:53:00,73,33
2016-03-25T16:53:00,71,32
2016-03-25T17:53:00,68,42
2016-03-25T18:00:00,68,38
2016-03-25T18:53:00,64,45
2016-03-25T19:53:00,53,74
2016-03-25T20:53:00,51,86
2016-03-25T21:53:00,57,69
2016-03-25T22:53:00,55,77
2016-03-25T23:53:00,54,83
2016-03-26T00:00:00,56,75
2016-03-26T00:53:00,52,86
2016-03-26T01:53:00,45,100
2016-03-26T02:53:00,41,96
2016-03-26T03:53:00,42,100
2016-03-26T04:53:00,42,100
2016-03-26T04:58:00,42,100
2016-03-26T05:12:00,42,96
2016-03-26T05:25:00,42,96
2016-03-26T05:41:00,42,96
2016-03-26T05:53:00,42,96
2016-03-26T06:00:00,49,93
2016-03-26T06:23:00,41,100
2016-03-26T06:53:00,48,96
2016-03-26T07:53:00,51,92
2016-03-26T08:53:00,54,90
2016-03-26T09:18:00,56,87
2016-03-26T09:53:00,60,80
2016-03-26T10:02:00,61,78
2016-03-26T10:53:00,65,70
2016-03-26T11:53:00,67,66
2016-03-26T12:00:00,68,65
2016-03-26T12:03:00,68,63
2016-03-26T12:53:00,70,61
2016-03-26T13:53:00,70,61
2016-03-26T14:53:00,72,57
2016-03-26T15:53:00,73,55
2016-03-26T16:53:00,71,61
2016-03-26T17:53:00,68,70
2016-03-26T18:00:00,69,63
2016-03-26T18:53:00,68,68
2016-03-26T19:53:00,62,84
2016-03-26T20:53:00,59,90
2016-03-26T21:53:00,57,96
2016-03-26T22:53:00,58,93
2016-03-26T23:53:00,55,96
2016-03-27T00:00:00,61,84
2016-03-27T00:53:00,56,97
2016-03-27T01:20:00,54,97
2016-03-27T01:30:00,55,96
2016-03-27T01:51:00,55,94
2016-03-27T01:53:00,56,97
2016-03-27T02:51:00,57,94
2016-03-27T02:53:00,57,96
2016-03-27T03:51:00,61,94
2016-03-27T03:53:00,60,96
2016-03-27T04:45:00,61,97
2016-03-27T04:53:00,61,97
2016-03-27T05:03:00,61,97
2016-03-27T05:53:00,61,97
2016-03-27T06:00:00,63,97
2016-03-27T06:21:00,61,100
2016-03-27T06:53:00,63,100
2016-03-27T07:16:00,63,100
2016-03-27T07:50:00,64,100
2016-03-27T07:51:00,64,100
2016-03-27T07:53:00,65,97
2016-03-27T08:23:00,68,87
2016-03-27T08:53:00,69,81
2016-03-27T09:53:00,70,73
2016-03-27T10:19:00,66,68
2016-03-27T10:53:00,66,63
2016-03-27T11:53:00,66,61
2016-03-27T12:00:00,65,59
2016-03-27T12:53:00,69,55
2016-03-27T13:53:00,72,50
2016-03-27T14:53:00,73,48
2016-03-27T15:53:00,73,41
2016-03-27T16:53:00,72,43
2016-03-27T17:53:00,70,46
2016-03-27T18:00:00,70,41
2016-03-27T18:53:00,66,50
2016-03-27T19:53:00,59,67
2016-03-27T20:53:00,60,62
2016-03-27T21:53:00,54,75
2016-03-27T22:53:00,51,80
2016-03-27T23:53:00,51,80
2016-03-28T00:00:00,57,62
2016-03-28T00:53:00,50,80
2016-03-28T01:53:00,47,86
2016-03-28T02:53:00,48,83
2016-03-28T03:53:00,47,80
2016-03-28T04:53:00,44,83
2016-03-28T05:53:00,45,83
2016-03-28T06:00:00,49,71
2016-03-28T06:53:00,46,79
2016-03-28T07:53:00,52,72
2016-03-28T08:53:00,55,62
2016-03-28T09:53:00,60,50
2016-03-28T10:53:00,63,45
2016-03-28T11:53:00,64,45
2016-03-28T12:00:00,66,39
2016-03-28T12:53:00,68,40
2016-03-28T13:53:00,70,37
2016-03-28T14:53:00,72,35
2016-03-28T15:53:00,73,33
2016-03-28T16:53:00,73,34
2016-03-28T17:53:00,71,38
2016-03-28T18:00:00,71,35
2016-03-28T18:53:00,68,42
2016-03-28T19:53:00,57,74
2016-03-28T20:53:00,56,77
2016-03-28T21:53:00,60,80
2016-03-28T22:53:00,61,75
2016-03-28T23:53:00,60,72
2016-03-29T00:00:00,64,54
2016-03-29T00:53:00,59,78
2016-03-29T01:53:00,55,90
2016-03-29T02:33:00,55,93
2016-03-29T02:53:00,58,87
2016-03-29T03:14:00,58,90
2016-03-29T03:32:00,59,96
2016-03-29T03:53:00,60,93
2016-03-29T04:53:00,61,93
2016-03-29T05:53:00,61,97
2016-03-29T06:00:00,61,93
2016-03-29T06:53:00,62,93
2016-03-29T07:21:00,62,93
2016-03-29T07:28:00,63,90
2016-03-29T07:53:00,63,93
2016-03-29T08:53:00,64,90
2016-03-29T09:53:00,66,87
2016-03-29T10:09:00,66,87
2016-03-29T10:51:00,66,88
2016-03-29T10:53:00,66,90
2016-03-29T10:55:00,66,90
2016-03-29T11:51:00,66,88
2016-03-29T11:53:00,67,87
2016-03-29T12:00:00,66,87
2016-03-29T12:53:00,68,87
2016-03-29T13:53:00,68,87
2016-03-29T14:53:00,69,87
2016-03-29T15:51:00,70,83
2016-03-29T15:53:00,70,84
2016-03-29T16:53:00,70,87
2016-03-29T17:53:00,70,87
2016-03-29T18:00:00,69,90
2016-03-29T18:53:00,70,90
2016-03-29T18:59:00,70,90
2016-03-29T19:23:00,69,93
2016-03-29T19:51:00,68,94
2016-03-29T19:53:00,68,96
2016-03-29T20:34:00,69,96
2016-03-29T20:53:00,69,96
2016-03-29T21:53:00,69,96
2016-03-29T22:14:00,69,96
2016-03-29T22:53:00,70,93
2016-03-29T23:53:00,70,93
2016-03-30T00:00:00,69,96
2016-03-30T00:50:00,70,94
2016-03-30T00:53:00,70,93
2016-03-30T01:24:00,70,97
2016-03-30T01:51:00,70,100
2016-03-30T01:53:00,70,97
2016-03-30T02:53:00,70,93
2016-03-30T03:53:00,70,93
2016-03-30T04:11:00,69,96
2016-03-30T04:38:00,69,96
2016-03-30T04:53:00,69,96
2016-03-30T05:07:00,69,96
2016-03-30T05:53:00,69,96
2016-03-30T06:04:00,69,96
2016-03-30T06:23:00,69,96
2016-03-30T06:33:00,69,96
2016-03-30T06:53:00,69,96
2016-03-30T07:53:00,70,93
2016-03-30T08:38:00,71,94
2016-03-30T08:53:00,71,94
2016-03-30T09:51:00,72,94
2016-03-30T09:53:00,71,94
2016-03-30T10:06:00,71,94
2016-03-30T10:51:00,72,94
2016-03-30T10:53:00,72,91
2016-03-30T11:53:00,73,87
2016-03-30T12:00:00,72,91
2016-03-30T12:20:00,71,94
2016-03-30T12:53:00,72,94
2016-03-30T13:53:00,75,88
2016-03-30T14:53:00,76,82
2016-03-30T15:13:00,76,82
2016-03-30T15:53:00,76,82
2016-03-30T16:39:00,76,79
2016-03-30T16:51:00,77,79
2016-03-30T16:53:00,76,82
2016-03-30T17:18:00,76,82
2016-03-30T17:53:00,75,82
2016-03-30T18:00:00,75,82
2016-03-30T18:51:00,73,89
2016-03-30T18:53:00,73,87
2016-03-30T19:53:00,72,91
2016-03-30T20:28:00,71,94
2016-03-30T20:40:00,71,94
2016-03-30T20:53:00,71,94
2016-03-30T21:08:00,71,94
2016-03-30T21:30:00,72,94
2016-03-30T21:45:00,72,94
2016-03-30T21:53:00,72,94
2016-03-30T22:51:00,72,94
2016-03-30T22:53:00,72,94
2016-03-30T23:53:00,72,91
2016-03-31T00:00:00,72,91
2016-03-31T00:27:00,72,91
2016-03-31T00:51:00,72,94
2016-03-31T00:53:00,71,94
2016-03-31T01:04:00,71,94
2016-03-31T01:53:00,71,94
2016-03-31T02:53:00,70,93
2016-03-31T03:03:00,69,96
2016-03-31T03:17:00,69,96
2016-03-31T03:53:00,70,97
2016-03-31T04:53:00,70,93
2016-03-31T05:17:00,69,93
2016-03-31T05:53:00,68,96
2016-03-31T06:00:00,68,93
2016-03-31T06:53:00,67,97
2016-03-31T07:53:00,72,87
2016-03-31T08:53:00,75,74
2016-03-31T09:53:00,77,64
2016-03-31T10:53:00,79,42
2016-03-31T11:53:00,80,31
2016-03-31T12:00:00,80,28
2016-03-31T12:53:00,82,27
2016-03-31T13:53:00,83,24
2016-03-31T14:53:00,85,21
2016-03-31T15:53:00,84,21
2016-03-31T16:53:00,83,20
2016-03-31T17:53:00,80,23
2016-03-31T18:00:00,80,23
2016-03-31T18:53:00,74,32
2016-03-31T19:53:00,69,44
2016-03-31T20:53:00,70,38
2016-03-31T21:53:00,66,47
2016-03-31T22:53:00,62,56
2016-03-31T23:53:00,61,56
2016-04-01T00:00:00,67,41
2016-04-01T00:53:00,63,48
2016-04-01T01:53:00,60,53
2016-04-01T02:53:00,58,60
2016-04-01T03:53:00,60,56
2016-04-01T04:11:00,61,48
2016-04-01T04:19:00,61,48
2016-04-01T04:53:00,61,52
2016-04-01T05:00:00,60,56
2016-04-01T05:32:00,60,56
2016-04-01T05:53:00,59,63
2016-04-01T06:00:00,55,74
2016-04-01T06:22:00,56,75
2016-04-01T06:53:00,56,70
2016-04-01T07:53:00,60,56
2016-04-01T08:11:00,59,56
2016-04-01T08:51:00,59,68
2016-04-01T08:53:00,57,72
2016-04-01T09:02:00,59,69
2016-04-01T09:53:00,63,60
2016-04-01T10:53:00,59,64
2016-04-01T11:38:00,56,75
2016-04-01T11:46:00,55,83
2016-04-01T11:53:00,54,90
2016-04-01T12:00:00,53,89
2016-04-01T12:10:00,54,90
2016-04-01T12:53:00,57,83
2016-04-01T13:53:00,58,75
2016-04-01T14:53:00,58,72
2016-04-01T15:53:00,59,67
2016-04-01T16:53:00,59,60
2016-04-01T17:53:00,57,58
2016-04-01T18:00:00,58,58
2016-04-01T18:53:00,56,65
2016-04-01T19:53:00,50,83
2016-04-01T20:53:00,47,86
2016-04-01T21:53:00,50,80
2016-04-01T22:53:00,51,64
2016-04-01T23:53:00,47,71
2016-04-02T00:00:00,51,59
2016-04-02T00:53:00,44,89
2016-04-02T01:53:00,42,85
2016-04-02T02:53:00,46,71
2016-04-02T03:53:00,47,69
2016-04-02T04:53:00,47,71
2016-04-02T05:53:00,46,68
2016-04-02T06:00:00,45,77
2016-04-02T06:53:00,48,63
2016-04-02T07:53:00,51,61
2016-04-02T08:53:00,56,53
2016-04-02T09:53:00,60,44
2016-04-02T10:53:00,65,36
2016-04-02T11:53:00,68,26
2016-04-02T12:00:00,68,39
2016-04-02T12:53:00,71,27
2016-04-02T13:53:00,71,28
2016-04-02T14:53:00,72,24
2016-04-02T15:53:00,72,21
2016-04-02T16:53:00,73,24
2016-04-02T17:53:00,70,28
2016-04-02T18:00:00,70,27
2016-04-02T18:53:00,59,51
2016-04-02T19:53:00,54,69
2016-04-02T20:53:00,50,83
2016-04-02T21:53:00,46,83
2016-04-02T22:53:00,46,86
2016-04-02T23:53:00,47,86
2016-04-03T00:00:00,50,71
2016-04-03T00:53:00,46,86
2016-04-03T01:53:00,41,96
2016-04-03T02:53:00,41,96
2016-04-03T03:53:00,40,93
2016-04-03T04:53:00,40,93
2016-04-03T05:53:00,40,93
2016-04-03T06:00:00,44,83
2016-04-03T06:53:00,41,96
2016-04-03T07:53:00,51,77
2016-04-03T08:53:00,59,62
2016-04-03T09:53:00,68,38
2016-04-03T10:53:00,72,33
2016-04-03T11:53:00,73,30
2016-04-03T12:00:00,75,34
2016-04-03T12:53:00,75,27
2016-04-03T13:53:00,75,24
2016-04-03T14:53:00,76,25
2016-04-03T15:53:00,76,24
2016-04-03T16:53:00,75,26
2016-04-03T17:53:00,73,27
2016-04-03T18:00:00,73,29
2016-04-03T18:53:00,61,54
2016-04-03T19:53:00,58,56
2016-04-03T20:53:00,56,62
2016-04-03T21:53:00,55,64
2016-04-03T22:53:00,52,69
2016-04-03T23:53:00,58,60
2016-04-04T00:00:00,58,56
2016-04-04T00:53:00,57,62
2016-04-04T01:53:00,56,62
2016-04-04T02:53:00,54,64
2016-04-04T03:53:00,53,66
2016-04-04T04:53:00,53,69
2016-04-04T05:53:00,53,69
2016-04-04T06:00:00,54,57
2016-04-04T06:53:00,49,80
2016-04-04T07:53:00,60,62
2016-04-04T08:53:00,66,61
2016-04-04T09:53:00,70,57
2016-04-04T10:53:00,73,50
2016-04-04T11:53:00,76,40
2016-04-04T12:00:00,77,43
2016-04-04T12:53:00,78,39
2016-04-04T13:53:00,79,35
2016-04-04T14:53:00,81,32
2016-04-04T15:53:00,81,30
2016-04-04T16:53:00,80,28
2016-04-04T17:53:00,78,33
2016-04-04T18:00:00,77,33
2016-04-04T18:53:00,67,57
2016-04-04T19:53:00,59,81
2016-04-04T20:53:00,57,83
2016-04-04T21:53:00,54,90
2016-04-04T22:53:00,59,69
2016-04-04T23:53:00,59,64
2016-04-05T00:00:00,62,58
2016-04-05T00:53:00,51,86
2016-04-05T01:53:00,54,77
2016-04-05T02:53:00,48,93
2016-04-05T03:53:00,45,97
2016-04-05T04:53:00,44,93
2016-04-05T05:53:00,43,97
2016-04-05T06:00:00,53,64
2016-04-05T06:53:00,46,93
2016-04-05T07:53:00,60,67
2016-04-05T08:53:00,68,55
2016-04-05T09:53:00,73,48
2016-04-05T10:53:00,76,39
2016-04-05T11:53:00,78,42
2016-04-05T12:00:00,79,41
2016-04-05T12:53:00,78,43
2016-04-05T13:53:00,80,37
2016-04-05T14:53:00,80,39
2016-04-05T15:53:00,79,38
2016-04-05T16:53:00,79,38
2016-04-05T17:53:00,77,37
2016-04-05T18:00:00,76,42
2016-04-05T18:53:00,72,33
2016-04-05T19:53:00,67,41
2016-04-05T20:53:00,64,46
2016-04-05T21:53:00,61,56
2016-04-05T22:53:00,62,62
2016-04-05T23:53:00,61,78
2016-04-06T00:00:00,62,70
2016-04-06T00:53:00,58,90
2016-04-06T01:32:00,59,90
2016-04-06T01:53:00,60,90
2016-04-06T02:53:00,61,87
2016-04-06T03:35:00,61,90
2016-04-06T03:53:00,61,90
2016-04-06T04:53:00,62,86
2016-04-06T05:03:00,62,86
2016-04-06T05:53:00,63,87
2016-04-06T06:00:00,63,81
2016-04-06T06:25:00,63,87
2016-04-06T06:53:00,65,78
2016-04-06T07:53:00,65,76
2016-04-06T08:11:00,66,73
2016-04-06T08:53:00,66,75
2016-04-06T09:53:00,69,68
2016-04-06T10:53:00,76,43
2016-04-06T11:53:00,75,36
2016-04-06T12:00:00,75,36
2016-04-06T12:53:00,78,32
2016-04-06T13:53:00,80,27
2016-04-06T14:53:00,80,24
2016-04-06T15:53:00,80,22
2016-04-06T16:53:00,79,25
2016-04-06T17:53:00,77,28
2016-04-06T18:00:00,77,22
2016-04-06T18:53:00,63,50
2016-04-06T19:53:00,59,62
2016-04-06T20:53:00,54,77
2016-04-06T21:53:00,50,80
2016-04-06T22:53:00,48,89
2016-04-06T23:53:00,48,86
2016-04-07T00:00:00,59,51
2016-04-07T00:53:00,47,86
2016-04-07T01:53:00,47,86
2016-04-07T02:53:00,46,86
2016-04-07T03:53:00,44,85
2016-04-07T04:53:00,43,97
2016-04-07T05:53:00,47,80
2016-04-07T06:00:00,50,80
2016-04-07T06:53:00,48,77
2016-04-07T07:53:00,58,58
2016-04-07T08:53:00,67,51
2016-04-07T09:53:00,75,36
2016-04-07T10:53:00,79,31
2016-04-07T11:53:00,81,25
2016-04-07T12:00:00,82,31
2016-04-07T12:53:00,83,24
2016-04-07T13:53:00,83,21
2016-04-07T14:53:00,83,23
2016-04-07T15:53:00,83,24
2016-04-07T16:53:00,82,26
2016-04-07T17:53:00,75,40
2016-04-07T18:00:00,77,31
2016-04-07T18:53:00,67,57
2016-04-07T19:53:00,59,81
2016-04-07T20:53:00,55,87
2016-04-07T21:53:00,54,87
2016-04-07T22:53:00,55,87
2016-04-07T23:53:00,51,92
2016-04-08T00:00:00,59,67
2016-04-08T00:53:00,53,83
2016-04-08T01:53:00,51,89
2016-04-08T02:53:00,52,89
2016-04-08T03:53:00,51,89
2016-04-08T04:53:00,53,86
2016-04-08T05:53:00,52,89
2016-04-08T06:00:00,62,52
2016-04-08T06:53:00,59,67
2016-04-08T07:53:00,63,54
2016-04-08T08:53:00,68,42
2016-04-08T09:53:00,72,34
2016-04-08T10:53:00,73,30
2016-04-08T11:53:00,76,25
2016-04-08T12:00:00,76,27
2016-04-08T12:53:00,77,24
2016-04-08T13:53:00,79,23
2016-04-08T14:53:00,78,23
2016-04-08T15:53:00,80,23
2016-04-08T16:53:00,78,27
2016-04-08T17:53:00,76,31
2016-04-08T18:00:00,76,27
2016-04-08T18:53:00,71,36
2016-04-08T19:53:00,64,56
2016-04-08T20:53:00,68,44
2016-04-08T21:53:00,62,65
2016-04-08T22:53:00,60,70
2016-04-08T23:53:00,58,75
2016-04-09T00:00:00,66,45
2016-04-09T00:53:00,57,78
2016-04-09T01:53:00,55,80
2016-04-09T02:53:00,56,81
2016-04-09T03:53:00,54,83
2016-04-09T04:53:00,54,83
2016-04-09T05:53:00,55,80
2016-04-09T06:00:00,58,72
2016-04-09T06:53:00,55,83
2016-04-09T07:53:00,60,78
2016-04-09T08:53:00,62,75
2016-04-09T09:53:00,70,55
2016-04-09T10:35:00,68,63
2016-04-09T10:53:00,69,61
2016-04-09T11:50:00,70,60
2016-04-09T11:53:00,69,61
2016-04-09T12:00:00,68,65
2016-04-09T12:53:00,70,64
2016-04-09T13:53:00,72,57
2016-04-09T14:53:00,74,56
2016-04-09T15:53:00,77,52
2016-04-09T16:53:00,76,40
2016-04-09T17:53:00,75,45
2016-04-09T18:00:00,75,41
2016-04-09T18:53:00,72,53
2016-04-09T19:53:00,70,55
2016-04-09T20:53:00,68,61
2016-04-09T21:53:00,67,71
2016-04-09T22:51:00,66,78
2016-04-09T22:53:00,67,76
2016-04-09T23:53:00,66,81
2016-04-10T00:00:00,66,78
2016-04-10T00:53:00,66,81
2016-04-10T01:32:00,66,84
2016-04-10T01:53:00,65,87
2016-04-10T02:53:00,66,87
2016-04-10T03:53:00,66,87
2016-04-10T04:53:00,65,90
2016-04-10T05:21:00,66,87
2016-04-10T05:36:00,65,90
2016-04-10T05:51:00,64,94
2016-04-10T05:53:00,65,90
2016-04-10T06:00:00,66,87
2016-04-10T06:53:00,66,87
2016-04-10T07:53:00,67,87
2016-04-10T08:24:00,68,84
2016-04-10T08:53:00,68,84
2016-04-10T09:53:00,70,79
2016-04-10T10:53:00,72,71
2016-04-10T11:48:00,73,74
2016-04-10T11:53:00,73,71
2016-04-10T12:00:00,73,71
2016-04-10T12:13:00,73,71
2016-04-10T12:53:00,76,67
2016-04-10T13:53:00,79,58
2016-04-10T14:53:00,77,62
2016-04-10T15:53:00,75,66
2016-04-10T16:53:00,75,69
2016-04-10T17:53:00,74,71
2016-04-10T18:00:00,74,71
2016-04-10T18:53:00,74,74
2016-04-10T19:51:00,73,74
2016-04-10T19:53:00,73,76
2016-04-10T20:51:00,72,78
2016-04-10T20:53:00,72,79
2016-04-10T21:20:00,72,79
2016-04-10T21:39:00,72,79
2016-04-10T21:53:00,71,84
2016-04-10T22:53:00,71,87
2016-04-10T23:51:00,70,88
2016-04-10T23:53:00,70,90
2016-04-11T00:00:00,71,84
2016-04-11T00:53:00,70,90
2016-04-11T01:08:00,70,90
2016-04-11T01:51:00,70,88
2016-04-11T01:53:00,70,90
2016-04-11T02:53:00,71,87
2016-04-11T03:47:00,72,83
2016-04-11T03:53:00,71,87
2016-04-11T04:04:00,71,87
2016-04-11T04:36:00,71,87
2016-04-11T04:53:00,71,87
2016-04-11T05:45:00,71,90
2016-04-11T05:53:00,71,90
2016-04-11T06:00:00,71,87
2016-04-11T06:53:00,71,90
2016-04-11T07:53:00,73,84
2016-04-11T08:01:00,73,84
2016-04-11T08:53:00,73,87
2016-04-11T09:00:00,73,87
2016-04-11T09:53:00,73,87
2016-04-11T10:53:00,75,84
2016-04-11T11:43:00,80,71
2016-04-11T11:53:00,80,71
2016-04-11T12:00:00,83,63
2016-04-11T12:53:00,82,65
2016-04-11T13:53:00,85,57
2016-04-11T14:53:00,85,55
2016-04-11T15:53:00,86,51
2016-04-11T16:53:00,86,49
2016-04-11T17:53:00,83,61
2016-04-11T18:00:00,83,57
2016-04-11T18:53:00,78,79
2016-04-11T19:53:00,75,88
2016-04-11T20:53:00,71,94
2016-04-11T21:53:00,70,97
2016-04-11T22:53:00,69,96
2016-04-11T23:41:00,64,100
2016-04-11T23:53:00,65,100
2016-04-12T00:00:00,71,94
2016-04-12T00:12:00,68,100
2016-04-12T00:24:00,69,100
2016-04-12T00:43:00,70,97
2016-04-12T00:53:00,70,100
2016-04-12T01:05:00,70,100
2016-04-12T01:18:00,65,90
2016-04-12T01:51:00,66,83
2016-04-12T01:53:00,66,81
2016-04-12T02:53:00,65,81
2016-04-12T03:15:00,65,81
2016-04-12T03:53:00,65,84
2016-04-12T04:53:00,64,87
2016-04-12T05:53:00,64,87
2016-04-12T06:00:00,64,84
2016-04-12T06:53:00,64,87
2016-04-12T07:53:00,65,84
2016-04-12T08:53:00,65,84
2016-04-12T09:53:00,66,81
2016-04-12T10:53:00,66,84
2016-04-12T11:53:00,67,81
2016-04-12T12:00:00,65,84
2016-04-12T12:53:00,67,81
2016-04-12T13:53:00,67,81
2016-04-12T14:53:00,68,81
2016-04-12T15:53:00,69,78
2016-04-12T16:53:00,70,76
2016-04-12T17:53:00,69,81
2016-04-12T18:00:00,67,81
2016-04-12T18:53:00,67,87
2016-04-12T19:53:00,66,90
2016-04-12T20:51:00,66,88
2016-04-12T20:53:00,67,87
2016-04-12T21:50:00,64,94
2016-04-12T21:51:00,64,94
2016-04-12T21:53:00,64,93
2016-04-12T22:12:00,63,97
2016-04-12T22:38:00,63,97
2016-04-12T22:51:00,63,100
2016-04-12T22:53:00,63,100
2016-04-12T23:03:00,63,97
2016-04-12T23:29:00,63,97
2016-04-12T23:53:00,63,97
2016-04-13T00:00:00,62,93
2016-04-13T00:05:00,63,100
2016-04-13T00:23:00,63,97
2016-04-13T00:42:00,62,100
2016-04-13T00:51:00,63,100
2016-04-13T00:53:00,62,100
2016-04-13T01:18:00,62,100
2016-04-13T01:36:00,62,100
2016-04-13T01:53:00,62,100
2016-04-13T02:19:00,62,96
2016-04-13T02:51:00,63,100
2016-04-13T02:53:00,62,100
2016-04-13T03:30:00,61,100
2016-04-13T03:43:00,61,100
2016-04-13T03:51:00,61,100
2016-04-13T03:53:00,61,100
2016-04-13T04:53:00,62,93
2016-04-13T05:34:00,62,93
2016-04-13T05:51:00,63,94
2016-04-13T05:53:00,62,93
2016-04-13T06:00:00,61,97
2016-04-13T06:53:00,62,93
2016-04-13T07:53:00,62,93
2016-04-13T08:17:00,63,90
2016-04-13T08:53:00,63,90
2016-04-13T09:53:00,63,93
2016-04-13T10:11:00,63,93
2016-04-13T10:13:00,63,93
2016-04-13T10:41:00,64,93
2016-04-13T10:53:00,66,87
2016-04-13T11:51:00,66,83
2016-04-13T11:53:00,67,79
2016-04-13T12:00:00,65,84
2016-04-13T12:53:00,68,76
2016-04-13T13:53:00,69,73
2016-04-13T14:53:00,70,73
2016-04-13T15:53:00,70,71
2016-04-13T16:51:00,70,69
2016-04-13T16:53:00,69,73
2016-04-13T17:53:00,71,68
2016-04-13T18:00:00,69,70
2016-04-13T18:53:00,66,81
2016-04-13T19:24:00,65,84
2016-04-13T19:51:00,64,88
2016-04-13T19:53:00,65,84
2016-04-13T20:53:00,63,87
2016-04-13T21:51:00,63,88
2016-04-13T21:53:00,62,90
2016-04-13T22:53:00,63,87
2016-04-13T23:03:00,61,90
2016-04-13T23:53:00,57,96
2016-04-14T00:00:00,58,93
2016-04-14T00:53:00,56,97
2016-04-14T01:53:00,57,96
2016-04-14T02:53:00,57,93
2016-04-14T03:53:00,55,93
2016-04-14T04:53:00,53,96
2016-04-14T05:37:00,54,97
2016-04-14T05:53:00,54,100
2016-04-14T06:00:00,56,97
2016-04-14T06:53:00,56,97
2016-04-14T07:53:00,61,84
2016-04-14T08:53:00,64,78
2016-04-14T09:06:00,65,76
2016-04-14T09:51:00,64,78
2016-04-14T09:53:00,65,76
2016-04-14T10:53:00,68,65
2016-04-14T11:53:00,70,66
2016-04-14T12:00:00,70,66
2016-04-14T12:53:00,71,63
2016-04-14T13:53:00,73,57
2016-04-14T14:53:00,74,56
2016-04-14T15:53:00,73,59
2016-04-14T16:53:00,73,59
2016-04-14T17:53:00,71,63
2016-04-14T18:00:00,71,61
2016-04-14T18:53:00,67,73
2016-04-14T19:53:00,64,78
2016-04-14T20:53:00,61,84
2016-04-14T21:53:00,59,87
2016-04-14T22:53:00,59,87
2016-04-14T23:53:00,54,93
2016-04-15T00:00:00,59,90
2016-04-15T00:53:00,54,93
2016-04-15T01:53:00,52,97
2016-04-15T02:53:00,51,96
2016-04-15T03:34:00,51,100
2016-04-15T03:41:00,52,97
2016-04-15T03:53:00,54,97
2016-04-15T04:53:00,54,97
2016-04-15T05:30:00,53,96
2016-04-15T05:51:00,55,100
2016-04-15T05:53:00,56,97
2016-04-15T06:00:00,59,96
2016-04-15T06:11:00,57,96
2016-04-15T06:44:00,58,97
2016-04-15T06:53:00,58,97
2016-04-15T07:14:00,58,97
2016-04-15T07:26:00,59,96
2016-04-15T07:48:00,59,94
2016-04-15T07:53:00,60,93
2016-04-15T08:53:00,62,90
2016-04-15T09:31:00,65,81
2016-04-15T09:53:00,66,81
2016-04-15T10:33:00,68,76
2016-04-15T10:53:00,69,76
2016-04-15T11:48:00,72,69
2016-04-15T11:53:00,70,71
2016-04-15T12:00:00,73,64
2016-04-15T12:53:00,75,60
2016-04-15T13:53:00,77,56
2016-04-15T14:53:00,77,58
2016-04-15T15:53:00,78,58
2016-04-15T16:53:00,78,60
2016-04-15T17:53:00,76,58
2016-04-15T18:00:00,76,56
2016-04-15T18:53:00,73,66
2016-04-15T19:53:00,69,76
2016-04-15T20:53:00,68,76
2016-04-15T21:53:00,67,84
2016-04-15T22:53:00,67,87
2016-04-15T23:53:00,64,93
2016-04-16T00:00:00,67,84
2016-04-16T00:48:00,64,94
2016-04-16T00:53:00,65,90
2016-04-16T01:53:00,64,93
2016-04-16T02:53:00,64,93
2016-04-16T03:51:00,64,94
2016-04-16T03:53:00,64,93
2016-04-16T04:53:00,64,93
2016-04-16T05:33:00,65,90
2016-04-16T05:53:00,65,90
2016-04-16T06:00:00,64,90
2016-04-16T06:35:00,66,90
2016-04-16T06:53:00,66,90
2016-04-16T07:16:00,66,90
2016-04-16T07:26:00,67,87
2016-04-16T07:53:00,67,91
2016-04-16T08:53:00,68,93
2016-04-16T08:58:00,68,93
2016-04-16T09:53:00,69,93
2016-04-16T10:21:00,70,93
2016-04-16T10:53:00,71,94
2016-04-16T11:38:00,73,84
2016-04-16T11:41:00,73,84
2016-04-16T11:53:00,73,84
2016-04-16T12:00:00,72,84
2016-04-16T12:28:00,74,85
2016-04-16T12:53:00,73,87
2016-04-16T13:10:00,73,87
2016-04-16T13:24:00,73,87
2016-04-16T13:37:00,72,94
2016-04-16T13:45:00,73,90
2016-04-16T13:53:00,73,94
2016-04-16T13:56:00,73,94
2016-04-16T14:26:00,75,84
2016-04-16T14:51:00,75,89
2016-04-16T14:53:00,74,91
2016-04-16T15:10:00,74,88
2016-04-16T15:53:00,73,94
2016-04-16T16:34:00,74,91
2016-04-16T16:44:00,73,90
2016-04-16T16:53:00,73,90
2016-04-16T17:51:00,73,89
2016-04-16T17:53:00,74,88
2016-04-16T17:56:00,73,90
2016-04-16T18:00:00,72,94
2016-04-16T18:05:00,73,90
